SKU,Nome Produto,Unidade,IPI,Peso Especifico,Resolu??o 13,Origem,NCM
54020013-754,Produto 3462,kg,0,0.725,FALSE,0,2710.19.91
54020013-482,Produto 3463,lt,0,0.725,FALSE,0,2710.19.91
54020014-1,Produto 3464,lt,0,0.755,FALSE,0,2710.19.91
54020014-200,Produto 3465,lt,0,0.755,FALSE,0,2710.19.91
54020014-201,Produto 3466,kg,0,0.755,FALSE,0,2710.19.91
54020014-482,Produto 3467,lt,0,0.755,FALSE,0,2710.19.91
54020014-758,Produto 3468,kg,0,0.755,FALSE,0,2710.19.91
54020015-40,Produto 3469,kg,0,0.783,FALSE,0,2710.19.91
54020015-1,Produto 3470,lt,0,0.783,FALSE,0,2710.19.91
54020015-201,Produto 3471,lt,0,0.783,FALSE,0,2710.19.91
54020015-482,Produto 3472,lt,0,0.783,FALSE,0,2710.19.91
54020015-758,Produto 3473,kg,0,0.783,FALSE,0,2710.19.91
54020027-1,Produto 3474,lt,0,0.72,FALSE,0,2710.19.91
54020027-482,Produto 3475,kg,0,0.72,FALSE,0,2710.19.91
54020017-1,Produto 3476,kg,0,0.7,FALSE,0,2710.19.91
54020017-482,Produto 3477,kg,0,0.7,FALSE,0,2710.19.91
71450123-1,Produto 3478,lt,0,0.764,FALSE,0,2710.19.91
71450123-482,Produto 3479,lt,0,0.764,FALSE,0,2710.19.91
66112044-457,Produto 3480,kg,0,1,FALSE,0,2915.60.29
66112044-288,Produto 3481,kg,0,1,FALSE,0,2915.60.29
66112044-1,Produto 3482,kg,0,1,FALSE,0,2915.60.29
66112044-10,Produto 3483,kg,0,1,FALSE,0,2915.60.29
54120004-1,Produto 3484,lt,0,0.71,FALSE,0,2710.12.49
54120004-10,Produto 3485,lt,0,0.71,FALSE,0,2710.12.49
54060001-40,Produto 3486,lt,0,0.745,TRUE,1,2710.12.49
54060001-200,Produto 3487,kg,0,0.7456,TRUE,1,2710.12.49
54060001-1,Produto 3488,lt,0,0.752,TRUE,1,2710.12.49
54060001-1,Produto 3489,lt,0,0.745,TRUE,1,2710.12.49
54060001-10,Produto 3490,kg,0,0.7456,TRUE,1,2710.12.49
54060001-301,Produto 3491,kg,0,0.7456,TRUE,1,2710.12.49
54060001-482,Produto 3492,kg,0,0.7456,TRUE,1,2710.12.49
59010002-1,Produto 3493,lt,0,0.785,FALSE,0,2710.12.30
59010002-200,Produto 3494,lt,0,0.785,FALSE,0,2710.11.30
59010002-10,Produto 3495,kg,0,0.785,FALSE,0,2710.12.30
59010002-301,Produto 3496,kg,0,0.785,FALSE,0,2710.11.30
59010002-482,Produto 3497,lt,0,0.785,FALSE,0,2710.12.30
71450066-1,Produto 3498,kg,0,0.771,FALSE,0,2710.12.49
71450066-482,Produto 3499,kg,0,0.771,FALSE,0,2710.12.49
56020012-1,Produto 3500,kg,0,0.758,FALSE,0,2710.12.49
56020012-10,Produto 3501,kg,0,0.758,FALSE,0,2710.12.49
56020012-482,Produto 3502,kg,0,0.758,FALSE,0,2710.12.49
71450061-482,Produto 3503,lt,0,0.805,FALSE,0,2710.12.49
71450061-200,Produto 3504,lt,0,0.805,FALSE,0,2710.12.49
71450061-1,Produto 3505,kg,0,0.805,FALSE,0,2710.12.49
71450018-40,Produto 3506,kg,0,0.805,FALSE,5,2710.12.49
71450018-10,Produto 3507,kg,0,0.805,FALSE,5,2710.12.49
71450018-301,Produto 3508,kg,0,0.805,FALSE,5,2710.12.49
71450018-476,Produto 3509,kg,0,0.805,FALSE,5,2710.12.49
71450018-1,Produto 3510,lt,0,0.792,FALSE,5,2710.12.49
71450018-200,Produto 3511,lt,0,0.792,FALSE,5,2710.12.49
71450018-482,Produto 3512,lt,0,0.792,FALSE,5,2710.12.49
54290007-1,Produto 3513,kg,0,0.805,FALSE,0,2710.12.49
54290007-10,Produto 3514,kg,0,0.805,FALSE,0,2710.12.49
54290007-301,Produto 3515,kg,0,0.805,FALSE,0,2710.12.49
54290007-482,Produto 3516,kg,0,0.805,FALSE,0,2710.12.49
59020008-1,Produto 3517,lt,0,0.805,FALSE,0,2710.12.49
59020008-200,Produto 3518,kg,0,0.805,FALSE,0,2710.12.49
59020008-10,Produto 3519,kg,0,0.805,FALSE,0,2710.12.49
59020008-301,Produto 3520,kg,0,0.805,FALSE,0,2710.12.49
59020008-482,Produto 3521,kg,0,0.805,FALSE,0,2710.12.49
54030005-1,Produto 3522,kg,0,0.6275,FALSE,0,2710.12.49
54030005-12,Produto 3523,kg,0,0.6275,FALSE,0,2710.12.49
54020000-1,Produto 3524,kg,0,0.635,FALSE,0,2710.12.49
54020000-12,Produto 3525,lt,0,0.635,FALSE,0,2710.12.49
71450012-1,Produto 3526,kg,0,0.723,FALSE,0,2710.12.49
71450012-200,Produto 3527,kg,0,0.723,FALSE,0,2710.12.49
71450012-10,Produto 3528,kg,0,0.723,FALSE,0,2710.12.49
71450012-11,Produto 3529,kg,0,0.723,FALSE,0,2710.12.49
71450012-482,Produto 3530,lt,0,0.723,FALSE,0,2710.12.49
71450084-1,Produto 3531,lt,0,0.7,FALSE,0,2901.10.00
71450084-482,Produto 3532,lt,0,0.7,FALSE,0,2901.10.00
56020017-1,Produto 3533,kg,0,0.69,FALSE,0,2901.29.00
56020016-1,Produto 3534,kg,0,0.69,FALSE,0,2901.29.00
56010002-40,Produto 3535,lt,0,0.688,FALSE,0,2901.10.00
71450017-1,Produto 3536,lt,0,0.688,FALSE,5,2901.10.00
71450017-10,Produto 3537,kg,0,0.688,FALSE,5,2901.10.00
71450017-301,Produto 3538,kg,0,0.688,FALSE,0,2901.10.00
71450017-482,Produto 3539,lt,0,0.688,FALSE,0,2901.10.00
56010002-1,Produto 3540,lt,0,0.69,FALSE,5,2710.12.49
56010002-200,Produto 3541,lt,0,0.688,FALSE,0,2901.10.00
56010002-10,Produto 3542,kg,0,0.688,FALSE,0,2901.10.00
56010002-301,Produto 3543,kg,0,0.688,FALSE,0,2901.10.00
56010002-482,Produto 3544,lt,0,0.688,FALSE,0,2901.10.00
56010002-758,Produto 3545,kg,0,0.688,FALSE,0,2901.10.00
56010002-13,Produto 3546,kg,0,0.688,FALSE,0,2901.10.00
56020015-1,Produto 3547,lt,0,0.69,TRUE,8,2901.29.00
56020015-40,Produto 3548,kg,0,0.688,TRUE,3,2901.29.00
56020015-482,Produto 3549,lt,0,0.688,TRUE,3,2901.29.00
56010001-1,Produto 3550,kg,0,0.69,FALSE,0,2710.12.49
56010001-10,Produto 3551,kg,0,0.69,FALSE,0,2710.12.49
56010001-301,Produto 3552,kg,0,0.69,FALSE,0,2710.12.49
54330009-1,Produto 3553,lt,0,0.73,FALSE,5,2901.29.00
54330009-10,Produto 3554,kg,0,0.73,FALSE,0,2901.29.00
54330009-301,Produto 3555,kg,0,0.73,FALSE,0,2901.29.00
54330009-482,Produto 3556,lt,0,0.73,FALSE,5,2901.29.00
56020013-1,Produto 3557,kg,0,0.7193,FALSE,0,2710.12.49
56020013-10,Produto 3558,kg,0,0.7193,FALSE,0,2710.12.49
56020013-482,Produto 3559,kg,0,0.7193,FALSE,0,2710.12.49
54020009-477,Produto 3560,kg,0,0.7,FALSE,0,2901.29.00
54020019-1,Produto 3561,kg,0,0.7,FALSE,0,2901.29.00
54020009-1,Produto 3562,kg,0,0.7,FALSE,5,2901.29.00
54020009-200,Produto 3563,kg,0,0.7,FALSE,0,2901.29.00
54020009-10,Produto 3564,kg,0,0.7,FALSE,0,2901.29.00
54020009-301,Produto 3565,kg,0,0.7,FALSE,0,2901.29.00
54020009-482,Produto 3566,lt,0,0.7,FALSE,5,2901.29.00
54020009-476,Produto 3567,kg,0,0.7,FALSE,0,2901.29.00
54020029-1,Produto 3568,lt,0,0.7,TRUE,3,2901.29.00
54020029-482,Produto 3569,lt,0,0.7,TRUE,3,2901.29.00
56020014-1,Produto 3570,kg,0,0.7348,FALSE,0,2710.12.49
56020008-1,Produto 3571,kg,0,0.696,TRUE,1,2710.12.49
56020010-1,Produto 3572,kg,0,0.700035002,FALSE,0,2710.12.49
71450006-1,Produto 3573,kg,0,0.8147,FALSE,0,2710.12.49
71450006-10,Produto 3574,kg,0,0.8147,FALSE,0,2710.12.49
71450041-1,Produto 3575,lt,0,0.7027,FALSE,0,2710.12.49
71450041-301,Produto 3576,kg,0,0.7027,FALSE,0,2710.12.49
71450041-482,Produto 3577,lt,0,0.7027,FALSE,0,2710.12.49
56020009-1,Produto 3578,lt,0,0.7,FALSE,0,2710.12.49
56020009-200,Produto 3579,kg,0,0.707,FALSE,0,2710.12.49
56020009-301,Produto 3580,kg,0,0.707,FALSE,0,2710.12.49
56020009-482,Produto 3581,lt,0,0.707,FALSE,0,2710.12.49
56050003-1,Produto 3582,lt,0,0.715,FALSE,0,2710.12.49
56050003-10,Produto 3583,kg,0,0.715,FALSE,0,2710.12.49
56050003-301,Produto 3584,kg,0,0.715,FALSE,0,2710.12.49
56050003-482,Produto 3585,kg,0,0.715,FALSE,0,2710.12.49
56010003-1,Produto 3586,lt,0,0.697,FALSE,0,2901.10.00
56100000-1,Produto 3587,lt,0,0.69,FALSE,0,2710.12.49
71107001-1,Produto 3588,kg,0,0.695023631,FALSE,0,2710.12.49
56100000-200,Produto 3589,kg,0,0.69,FALSE,0,2710.12.49
71107001-200,Produto 3590,kg,0,0.695023631,FALSE,0,2710.12.49
71107001-201,Produto 3591,kg,0,0.695023631,FALSE,0,2710.12.49
56100000-10,Produto 3592,kg,0,0.69,FALSE,0,2710.12.49
56100000-301,Produto 3593,kg,0,0.69,FALSE,0,2710.12.49
56100000-482,Produto 3594,lt,0,0.69,FALSE,0,2710.12.49
71107001-482,Produto 3595,kg,0,0.695023631,FALSE,0,2710.12.49
56020006-1,Produto 3596,kg,0,0.700035002,FALSE,0,2710.12.49
56020006-200,Produto 3597,kg,0,0.700035002,FALSE,0,2710.12.49
54020012-1,Produto 3598,kg,0,0.77,FALSE,7,2902.90.90
71450009-1,Produto 3599,lt,0,0.755,FALSE,0,2710.12.49
71450009-200,Produto 3600,kg,0,0.755,FALSE,0,2710.12.49
71450010-1,Produto 3601,lt,0,0.71,FALSE,0,2710.12.49
71450010-10,Produto 3602,kg,0,0.71,FALSE,0,2710.12.49
71450010-301,Produto 3603,kg,0,0.71,FALSE,0,2710.12.49
71450010-482,Produto 3604,lt,0,0.695,FALSE,0,2710.12.49
71450009-10,Produto 3605,kg,0,0.755,FALSE,0,2710.12.49
71450009-301,Produto 3606,kg,0,0.755,FALSE,0,2710.12.49
71450009-482,Produto 3607,lt,0,0.755,FALSE,0,2710.12.49
71450015-1,Produto 3608,lt,0,0.738,FALSE,5,2710.12.49
71450015-10,Produto 3609,kg,0,0.738,FALSE,5,2710.12.49
71450015-482,Produto 3610,lt,0,0.738,FALSE,5,2710.12.49
54020020-41,Produto 3611,lt,0,0.765,TRUE,1,2710.12.49
54020020-1,Produto 3612,lt,0,0.765,TRUE,1,2710.12.49
54020020-201,Produto 3613,lt,0,0.765,TRUE,1,2710.12.49
54020020-482,Produto 3614,lt,0,0.765,TRUE,1,2710.12.49
78780006-1,Produto 3615,kg,0,0.814,FALSE,0,2710.19.19
78780006-201,Produto 3616,kg,0,0.814,FALSE,0,2710.19.19
78780006-10,Produto 3617,kg,0,0.814,FALSE,0,2710.19.19
78780006-482,Produto 3618,kg,0,0.814,FALSE,0,2710.19.19
56020004-1,Produto 3619,kg,0,0.675,FALSE,0,2710.12.49
54020002-1,Produto 3620,kg,0,0.73,FALSE,0,2710.12.49
54020002-10,Produto 3621,kg,0,0.73,FALSE,0,2710.12.49
64060107-1,Produto 3622,kg,0,1.160092807,FALSE,0,2932.12.00
64060107-118,Produto 3623,kg,0,1.160092807,FALSE,0,2932.12.00
64060107-195,Produto 3624,kg,0,1.160092807,FALSE,0,2932.12.00
64060107-504,Produto 3625,kg,0,1.160092807,FALSE,0,2932.12.00
58030021-477,Produto 3626,kg,0,0.867528412,FALSE,0,2902.90.90
58030021-200,Produto 3627,kg,0,0.867528412,FALSE,0,2902.90.90
58030021-482,Produto 3628,kg,0,0.867528412,FALSE,5,2902.90.90
58030021-476,Produto 3629,kg,0,0.867528412,FALSE,0,2902.90.90
58030030-482,Produto 3630,kg,0,0.867528411,TRUE,3,2707.50.00
58030023-1,Produto 3631,kg,0,0.878040214,FALSE,0,2902.90.90
58070001-1,Produto 3632,kg,0,0.86,FALSE,0,2902.90.90
71450014-1,Produto 3633,lt,0,0.866,FALSE,0,2902.90.90
58030023-200,Produto 3634,kg,0,0.860067085,FALSE,0,2902.90.90
58070001-10,Produto 3635,kg,0,0.86,FALSE,0,2902.90.90
71450014-10,Produto 3636,kg,0,0.866,FALSE,0,2902.90.90
58030023-482,Produto 3637,kg,0,0.860067085,FALSE,0,2902.90.90
71450014-482,Produto 3638,lt,0,0.866,FALSE,0,2902.90.90
58030024-1,Produto 3639,kg,0,0.917852226,FALSE,0,2902.90.90
58090002-1,Produto 3640,kg,0,0.9178,FALSE,0,2902.90.90
58090002-201,Produto 3641,kg,0,0.9178,FALSE,0,2902.90.90
58090002-482,Produto 3642,kg,0,0.9178,FALSE,0,2902.90.90
58030021-1,Produto 3643,kg,0,0.87001914,FALSE,5,2902.90.90
58030028-1,Produto 3644,kg,0,0.867528412,TRUE,1,2902.90.90
58060006-1,Produto 3645,kg,0,0.8675,FALSE,0,2902.90.90
58030022-1,Produto 3646,kg,0,0.87001914,FALSE,0,2902.90.90
58060006-482,Produto 3647,kg,0,0.8675,FALSE,0,2902.90.90
58060006-758,Produto 3648,kg,0,0.8675,FALSE,0,2902.90.90
58030030-1,Produto 3649,kg,0,0.87,TRUE,3,2707.50.00
54350000-51,Produto 3650,kg,0,0.79001422,FALSE,0,3825.61.00
54350000-1,Produto 3651,kg,0,0.79001422,FALSE,0,3825.61.00
54350000-201,Produto 3652,kg,0,0.79001422,FALSE,0,3825.61.00
54350000-10,Produto 3653,kg,0,0.79001422,FALSE,0,3825.61.00
66790010-10,Produto 3654,kg,0.05,1,TRUE,1,3909.30.20
66790009-10,Produto 3655,kg,0.05,1,TRUE,1,3909.20.29
42141009-93,Produto 3656,kg,0.05,1,TRUE,1,3907.40.90
42141003-93,Produto 3657,kg,0.05,1,TRUE,1,3907.40.90
42141004-93,Produto 3658,kg,0.05,1,TRUE,1,3907.40.90
42141006-93,Produto 3659,kg,0.05,1,TRUE,1,3907.40.90
42141001-93,Produto 3660,kg,0.05,1,TRUE,1,3907.40.90
42141002-93,Produto 3661,kg,0.05,1,TRUE,1,3907.40.90
42141008-93,Produto 3662,kg,0.05,1,TRUE,1,3907.40.90
42141005-93,Produto 3663,kg,0.05,1,TRUE,1,3907.40.90
42144001-93,Produto 3664,kg,0.05,1,FALSE,6,3907.10.49
42144002-93,Produto 3665,kg,0.05,1,FALSE,6,3907.10.49
66112013-40,Produto 3666,kg,0,1,FALSE,0,2918.99.99
66112013-53,Produto 3667,kg,0,1,FALSE,0,2918.99.99
77122042-10,Produto 3668,kg,0,1,FALSE,6,2918.99.99
66112107-41,Produto 3669,kg,0,1,FALSE,6,2914.69.90
66112107-225,Produto 3670,kg,0,1,FALSE,6,2914.69.90
66112107-6,Produto 3671,kg,0,1,FALSE,6,2914.69.90
66112107-193,Produto 3672,kg,0,1,FALSE,6,2914.69.90
66112107-139,Produto 3673,kg,0,1,FALSE,6,2914.69.90
64997014-10,Produto 3674,kg,0,1,FALSE,0,3809.93.90
66610005-519,Produto 3675,kg,0,1,FALSE,0,3808.99.99
66610004-3,Produto 3676,kg,0,1,FALSE,0,3808.99.99
66129005-324,Produto 3677,kg,0.05,1,FALSE,6,3913.90.90
74129008-322,Produto 3678,kg,0.05,1,FALSE,6,3913.90.90
74129003-327,Produto 3679,kg,0.05,1,FALSE,6,3913.90.90
62110253-324,Produto 3680,kg,0.05,1,FALSE,6,3913.90.90
75128021-324,Produto 3681,kg,0.05,1,FALSE,6,3913.90.90
75128018-324,Produto 3682,kg,0.05,1,FALSE,6,3913.90.90
75128008-346,Produto 3683,kg,0.1,1,FALSE,6,3824.99.89
75128010-346,Produto 3684,kg,0.05,1,FALSE,6,3913.90.90
66113002-303,Produto 3685,kg,0,1,TRUE,1,3504.00.90
66113002-322,Produto 3686,kg,0,1,TRUE,1,3504.00.90
66113002-53,Produto 3687,kg,0,1,TRUE,1,3504.00.90
66113002-296,Produto 3688,kg,0,1,TRUE,1,3504.00.90
66113002-1,Produto 3689,kg,0,1,TRUE,1,3504.00.90
64155047-692,Produto 3690,kg,0.05,1,FALSE,0,4002.70.00
64155047-694,Produto 3691,kg,0.05,1,FALSE,0,4002.70.00
64155020-694,Produto 3692,kg,0.05,1,FALSE,0,3902.30.00
64155020-1,Produto 3693,kg,0.05,1,FALSE,0,3902.30.00
64155021-694,Produto 3694,kg,0.05,1,FALSE,0,4002.70.00
64155021-1,Produto 3695,kg,0.05,1,FALSE,0,4002.70.00
64155022-692,Produto 3696,kg,0.05,1,FALSE,0,4002.70.00
64155022-694,Produto 3697,kg,0.05,1,FALSE,0,4002.70.00
64155022-1,Produto 3698,kg,0.05,1,FALSE,0,4002.70.00
64155023-694,Produto 3699,kg,0.05,1,FALSE,0,3902.30.00
64155023-1,Produto 3700,kg,0.05,1,FALSE,0,3902.30.00
64155024-694,Produto 3701,kg,0.05,1,FALSE,0,4002.70.00
64155024-1,Produto 3702,kg,0.05,1,FALSE,0,4002.70.00
64155025-692,Produto 3703,kg,0.05,1,FALSE,0,4002.70.00
64155025-694,Produto 3704,kg,0.05,1,FALSE,0,4002.70.00
64155025-1,Produto 3705,kg,0.05,1,FALSE,0,4002.70.00
64155026-692,Produto 3706,kg,0.05,1,FALSE,0,4002.70.00
64155026-694,Produto 3707,kg,0.05,1,FALSE,0,4002.70.00
64155026-1,Produto 3708,kg,0.05,1,FALSE,0,4002.70.00
64155027-692,Produto 3709,kg,0.05,1,FALSE,0,4002.70.00
64155027-694,Produto 3710,kg,0.05,1,FALSE,0,4002.70.00
64155027-1,Produto 3711,kg,0.05,1,FALSE,0,4002.70.00
64155028-694,Produto 3712,kg,0.05,1,FALSE,0,4002.70.00
64155028-1,Produto 3713,kg,0.05,1,FALSE,0,4002.70.00
64155029-694,Produto 3714,kg,0.05,1,FALSE,0,4002.70.00
64155029-1,Produto 3715,kg,0.05,1,FALSE,0,4002.70.00
64155030-692,Produto 3716,kg,0.05,1,FALSE,0,4002.70.00
64155030-694,Produto 3717,kg,0.05,1,FALSE,0,4002.70.00
64155030-1,Produto 3718,kg,0.05,1,FALSE,0,4002.70.00
74148005-525,Produto 3719,kg,0.05,1,FALSE,6,3913.90.20
66128010-374,Produto 3720,kg,0.05,1,FALSE,6,3913.90.20
76134005-93,Produto 3721,kg,0.05,1,FALSE,6,3913.90.20
74129005-93,Produto 3722,kg,0.05,1,FALSE,6,3913.90.20
74148006-525,Produto 3723,kg,0.05,1,FALSE,6,3913.90.20
74129004-38,Produto 3724,kg,0.05,1,FALSE,6,3913.90.20
74129004-93,Produto 3725,kg,0.05,1,FALSE,6,3913.90.20
74129006-322,Produto 3726,kg,0.05,1,FALSE,6,3913.90.20
74129006-77,Produto 3727,kg,0.05,1,FALSE,6,3913.90.20
74129006-53,Produto 3728,kg,0.05,1,FALSE,6,3913.90.20
74129006-93,Produto 3729,kg,0.05,1,FALSE,6,3913.90.20
74129002-303,Produto 3730,kg,0.05,1,FALSE,6,3913.90.20
74129002-545,Produto 3731,kg,0.05,1,FALSE,6,3913.90.20
74129002-525,Produto 3732,kg,0.05,1,FALSE,6,3913.90.20
74129000-447,Produto 3733,kg,0.05,1,FALSE,6,3913.90.20
74129000-347,Produto 3734,kg,0.05,1,FALSE,6,3913.90.20
66128009-546,Produto 3735,kg,0.05,1,FALSE,6,3913.90.20
66128009-374,Produto 3736,kg,0.05,1,FALSE,6,3913.90.20
74148000-544,Produto 3737,kg,0.05,1,FALSE,6,3913.90.20
74148000-374,Produto 3738,kg,0.05,1,FALSE,6,3913.90.20
66128008-545,Produto 3739,kg,0.05,1,FALSE,6,3913.90.20
66128008-76,Produto 3740,kg,0.05,1,FALSE,6,3913.90.20
75128014-553,Produto 3741,kg,0.05,1,TRUE,1,3913.90.20
66129011-79,Produto 3742,kg,0.05,1,FALSE,6,3913.90.20
66129013-354,Produto 3743,kg,0.05,1,FALSE,6,3913.90.20
66129013-079,Produto 3744,kg,0.05,1,FALSE,6,3913.90.20
66129015-93,Produto 3745,kg,0.05,1,FALSE,6,3913.90.20
66129010-79,Produto 3746,kg,0.05,1,FALSE,6,3913.90.20
66129002-79,Produto 3747,kg,0.05,1,FALSE,6,3913.90.20
66129012-79,Produto 3748,kg,0.05,1,FALSE,6,3913.90.20
66129000-79,Produto 3749,kg,0.05,1,FALSE,6,3913.90.20
66129001-354,Produto 3750,kg,0.05,1,FALSE,6,3913.90.20
66129004-79,Produto 3751,kg,0.05,1,FALSE,6,3913.90.20
66129003-79,Produto 3752,kg,0.05,1,FALSE,0,3913.90.20
66113004-733,Produto 3753,kg,0,1,FALSE,0,3504.00.90
66113004-210,Produto 3754,kg,0,1,FALSE,0,3504.00.90
66113004-53,Produto 3755,kg,0,1,FALSE,0,3504.00.90
66113004-1,Produto 3756,kg,0,1,FALSE,0,3504.00.90
66111005-26,Produto 3757,kg,0,1,FALSE,0,2901.10.00
66111005-141,Produto 3758,kg,0,1,FALSE,0,2901.10.00
54040022-1,Produto 3759,lt,0.08,0.825,TRUE,1,2710.19.99
54040022-482,Produto 3760,lt,0.08,0.825,TRUE,1,2710.19.99
54040017-1,Produto 3761,lt,0.08,0.807,TRUE,1,2710.19.99
54040017-201,Produto 3762,lt,0.08,0.81,TRUE,1,2710.19.99
54040017-482,Produto 3763,lt,0.08,0.807,TRUE,1,2710.19.99
74132000-51,Produto 3764,kg,0.05,1,FALSE,7,3910.00.19
74132000-1,Produto 3765,kg,0.05,1,FALSE,7,3910.00.19
64060076-224,Produto 3766,kg,0,1.150086256,FALSE,6,2916.31.39
64060076-305,Produto 3767,kg,0,1.150086256,FALSE,6,2916.31.39
64060091-305,Produto 3768,kg,0,1.130071194,FALSE,6,2916.31.39
66111004-528,Produto 3769,kg,0,1,TRUE,1,1302.19.99
66111004-468,Produto 3770,kg,0,1,TRUE,1,1302.19.99
66111004-288,Produto 3771,kg,0,1,TRUE,1,1302.19.99
66111004-41,Produto 3772,kg,0,1,TRUE,1,1302.19.99
66111004-1,Produto 3773,kg,0,1,TRUE,1,1302.19.99
66111004-139,Produto 3774,kg,0,1,TRUE,1,1302.19.99
74800016-468,Produto 3775,kg,0.05,1,FALSE,6,3913.90.90
74800016-53,Produto 3776,kg,0.05,1,FALSE,6,3913.90.90
66800024-468,Produto 3777,kg,0.05,1.27000254,FALSE,6,3913.90.90
66800024-53,Produto 3778,kg,0.05,1.27000254,FALSE,6,3913.90.90
62110452-670,Produto 3779,kg,0.05,1,FALSE,7,3905.91.90
64100081-114,Produto 3780,kg,0,1,FALSE,0,3809.93.90
64100056-114,Produto 3781,kg,0,1,FALSE,0,3809.93.90
64100064-93,Produto 3782,kg,0,1,FALSE,0,3809.93.90
64100067-91,Produto 3783,kg,0,1,FALSE,0,3202.90.30
66112084-288,Produto 3784,kg,0,1,TRUE,2,2912.30.10
66112084-10,Produto 3785,kg,0,1,TRUE,2,2912.30.10
64155031-694,Produto 3786,kg,0.05,1,FALSE,0,4002.59.00
64155031-1,Produto 3787,kg,0.05,1,FALSE,0,4002.59.00
64155032-694,Produto 3788,kg,0.05,1,FALSE,0,4002.59.00
64155032-1,Produto 3789,kg,0.05,1,FALSE,0,4002.59.00
64155033-694,Produto 3790,kg,0.05,1,FALSE,0,4002.59.00
64155033-1,Produto 3791,kg,0.05,1,FALSE,0,4002.59.00
66740044-10,Produto 3792,kg,0.08,1.07,TRUE,1,3811.21.20
64320019-68,Produto 3793,kg,0.05,1,FALSE,6,3905.30.00
64320008-68,Produto 3794,kg,0.05,1,FALSE,6,3905.30.00
64320009-68,Produto 3795,kg,0.05,1,FALSE,6,3905.30.00
64320000-68,Produto 3796,kg,0.05,1,FALSE,6,3905.30.00
64320001-68,Produto 3797,kg,0.05,1,FALSE,6,3905.30.00
64320002-68,Produto 3798,kg,0.05,1,FALSE,6,3905.30.00
64320004-68,Produto 3799,kg,0.05,1,FALSE,6,3905.30.00
64320005-68,Produto 3800,kg,0.05,1,FALSE,6,3905.30.00
64320006-68,Produto 3801,kg,0.05,1,FALSE,6,3905.30.00
64320007-68,Produto 3802,kg,0.05,1,FALSE,6,3905.30.00
64320010-68,Produto 3803,kg,0.05,1,FALSE,6,3905.30.00
75133007-641,Produto 3804,kg,0,1,FALSE,0,2922.49.90
75133007-668,Produto 3805,kg,0,1,FALSE,0,2922.49.90
62110386-636,Produto 3806,kg,0,1,FALSE,0,2922.42.10
62110385-344,Produto 3807,kg,0,1,FALSE,0,2922.42.10
62110464-78,Produto 3808,kg,0,1,TRUE,1,1702.11.00
62110465-78,Produto 3809,kg,0,1,TRUE,1,1702.11.00
62110466-78,Produto 3810,kg,0,1,TRUE,1,1702.11.00
62110467-78,Produto 3811,kg,0,1,TRUE,1,1702.11.00
62110468-78,Produto 3812,kg,0,1,TRUE,1,1702.11.00
62110462-78,Produto 3813,kg,0,1,TRUE,1,1702.11.00
62110387-121,Produto 3814,kg,0,1,FALSE,0,2924.19.99
62110387-121 ,Produto 3815,kg,0,1,FALSE,0,2924.19.99
62110388-636,Produto 3816,kg,0,1,FALSE,0,2922.49.90
62110389-637,Produto 3817,kg,0,1,FALSE,0,2922.49.90
66800013-338,Produto 3818,kg,0,1.2300123,TRUE,1,1302.19.99
66800013-510,Produto 3819,kg,0,1.2300123,TRUE,1,1302.19.99
66800013-468,Produto 3820,kg,0,1.2300123,TRUE,1,1302.19.99
66800013-210,Produto 3821,kg,0,1.2300123,TRUE,1,1302.19.99
66800013-53,Produto 3822,kg,0,1.2300123,TRUE,1,1302.19.99
66800013-1,Produto 3823,kg,0,1.2300123,TRUE,1,1302.19.99
66800014-468,Produto 3824,kg,0,1.030078286,TRUE,1,1302.19.99
66800014-41,Produto 3825,kg,0,1.030078286,TRUE,1,1302.19.99
66800014-53,Produto 3826,kg,0,1.030078286,TRUE,1,1302.19.99
66800014-1,Produto 3827,kg,0,1.030078286,TRUE,1,1302.19.99
74800011-53,Produto 3828,kg,0.1,1.03,TRUE,1,3824.90.89
66800021-303,Produto 3829,kg,0,1.200048002,TRUE,1,1302.19.99
66800021-468,Produto 3830,kg,0,1.200048002,TRUE,1,1302.19.99
66800021-1,Produto 3831,kg,0,1.200048002,TRUE,1,1302.19.99
64100027-114,Produto 3832,kg,0,1,FALSE,0,2922.19.19
64100004-47,Produto 3833,kg,0,1,FALSE,0,2830.10.20
64100004-1,Produto 3834,kg,0,1,FALSE,0,2830.10.20
64100036-131,Produto 3835,kg,0,1,FALSE,0,3204.12.10
66104010-303,Produto 3836,kg,0,1,TRUE,2,2925.20.19
66104010-38,Produto 3837,kg,0,1,TRUE,2,2925.20.19
66104010-288,Produto 3838,kg,0,1,TRUE,2,2925.20.19
66104010-53,Produto 3839,kg,0,1,TRUE,2,2925.20.19
66104010-51,Produto 3840,kg,0,1,TRUE,2,2925.20.19
74104005-154,Produto 3841,kg,0,1,FALSE,0,2925.29.19
74104000-288,Produto 3842,kg,0,1,TRUE,2,2925.29.19
74104000-237,Produto 3843,kg,0,1,TRUE,2,2925.29.19
74104000-101,Produto 3844,kg,0,1,FALSE,0,2925.29.19
74104000-263,Produto 3845,kg,0,1,TRUE,2,2925.29.19
66104010-1,Produto 3846,kg,0,1,TRUE,2,2925.20.19
66104010-71,Produto 3847,kg,0,1,TRUE,2,2925.20.19
62110390-636,Produto 3848,kg,0,1,FALSE,0,2925.29.19
