chave,CD,sku,id_prod,id_dc,moeda,preco,politica,por,atualizado,pp mes anterior,fob net anterior,analista,lead team,q min,reajuste,reajuste,coment,apoio sobre demanda,frac/FALSE
71450135-1SP13,SP13,71450135-1,4990,1,BRL,"3,305.86",0.1,1000,TRUE,"3,259.61","3,586.81",GUSTAVO,3,200,0.013837939,,Repassar,CONTRA PEDIDO,FALSE
71450135-482SP13,SP13,71450135-482,4989,1,BRL,"3,894.89",0.2,1000,TRUE,"3,833.26","4,619.51",GUSTAVO,3,200,0.012943081,,Repassar,CONTRA PEDIDO,TRUE
71450137-1SP13,SP13,71450137-1,4995,1,BRL,"2,131.42",0.1,1000,TRUE,"2,142.25","2,357.30",GUSTAVO,3,200,-0.005400661,,Repassar,CONTRA PEDIDO,FALSE
71450137-482SP13,SP13,71450137-482,4996,1,BRL,"2,489.54",0.15,1000,TRUE,"2,490.54","2,876.33",GUSTAVO,3,200,-0.005400661,,Repassar,CONTRA PEDIDO,TRUE
71450140-1SP13,SP13,71450140-1,4920,1,BRL,"3,832.57",0.05,1000,TRUE,"3,765.69","3,955.35",GUSTAVO,3,200,0.017406001,,Repassar,CONTRA PEDIDO,FALSE
71450140-482SP13,SP13,71450140-482,4921,1,BRL,"4,276.61",0.1,1000,TRUE,"4,192.92","4,631.86",GUSTAVO,3,200,0.017406001,,Repassar,CONTRA PEDIDO,TRUE
71450138-1SP13,SP13,71450138-1,4991,1,BRL,"3,271.00",0.1,1000,TRUE,"3,163.03","3,480.53",GUSTAVO,3,200,0.033776921,,Repassar,CONTRA PEDIDO,FALSE
71450138-482SP13,SP13,71450138-482,4992,1,BRL,"3,633.57",0.15,1000,TRUE,"3,511.31","4,055.22",GUSTAVO,3,200,0.033776921,,Repassar,CONTRA PEDIDO,TRUE
71450141-1SP13,SP13,71450141-1,4999,1,BRL,"3,634.93",0.1,1000,TRUE,"3,590.56","3,950.98",GUSTAVO,3,200,0.012007893,,Repassar,CONTRA PEDIDO,FALSE
71450141-482SP13,SP13,71450141-482,5000,1,BRL,"3,998.93",0.15,1000,TRUE,"3,938.85","4,548.98",GUSTAVO,3,200,0.012007893,,Repassar,CONTRA PEDIDO,TRUE
71450142-1SP13,SP13,71450142-1,5001,1,BRL,"3,802.31",0.1,1000,TRUE,"3,817.94","4,201.19",GUSTAVO,3,200,-0.004440852,,Repassar,CONTRA PEDIDO,FALSE
71450142-482SP13,SP13,71450142-482,5002,1,BRL,"4,166.96",0.15,1000,TRUE,"4,166.23","4,811.58",GUSTAVO,3,200,-0.004440852,,Repassar,CONTRA PEDIDO,TRUE
71450143-1SP13,SP13,71450143-1,5003,1,BRL,"4,049.33",0.1,1000,TRUE,"4,096.62","4,507.84",GUSTAVO,3,200,-0.011884714,,Repassar,CONTRA PEDIDO,FALSE
71450143-482SP13,SP13,71450143-482,5004,1,BRL,"4,414.96",0.15,1000,TRUE,"4,444.91","5,133.43",GUSTAVO,3,200,-0.011884714,,Repassar,CONTRA PEDIDO,TRUE
71107023-1SP13,SP13,71107023-1,5011,1,BRL,"6,321.53",0.15,1000,TRUE,"5,801.01","6,673.47",GUSTAVO,3,200,0.089351703,,Repassar,CONTRA PEDIDO,FALSE
71107023-482SP13,SP13,71107023-482,5010,1,BRL,"6,948.21",0.2,1000,TRUE,"6,400.39","7,713.20",GUSTAVO,3,200,0.086010301,,Repassar,CONTRA PEDIDO,TRUE
71450144-1SP13,SP13,71450144-1,5006,1,BRL,"3,058.83",0.15,1000,TRUE,"3,012.31","3,465.36",GUSTAVO,3,200,0.015091053,,Repassar,CONTRA PEDIDO,FALSE
71450144-482SP13,SP13,71450144-482,5005,1,BRL,"3,420.57",0.2,1000,TRUE,"3,360.60","4,049.91",GUSTAVO,3,200,0.015091053,,Repassar,CONTRA PEDIDO,TRUE
71450146-1SP13,SP13,71450146-1,5013,1,BRL,"2,285.39",0.15,1000,TRUE,"2,121.60","2,440.68",GUSTAVO,3,200,0.076827767,,Repassar,CONTRA PEDIDO,FALSE
71450146-482SP13,SP13,71450146-482,5012,1,BRL,"2,644.11",0.2,1000,TRUE,"2,469.89","2,976.50",GUSTAVO,3,200,0.076827767,,Repassar,CONTRA PEDIDO,TRUE
71107022-1SP13,SP13,71107022-1,4997,1,BRL,"4,225.78",0.05,1000,TRUE,"4,174.16","4,384.38",GUSTAVO,3,200,0.012017528,,Repassar,CONTRA PEDIDO,FALSE
71107022-482SP13,SP13,71107022-482,4998,1,BRL,"4,649.27",0.1,1000,TRUE,"4,579.38","5,058.78",GUSTAVO,3,200,0.012017528,,Repassar,CONTRA PEDIDO,TRUE
71450148-1SP13,SP13,71450148-1,4931,1,BRL,"2,774.00",0.05,1000,TRUE,"2,746.60","2,884.93",GUSTAVO,3,200,0.009624257,,Repassar,CONTRA PEDIDO,FALSE
71450148-482SP13,SP13,71450148-482,4932,1,BRL,"3,134.63",0.1,1000,TRUE,"3,094.89","3,418.89",GUSTAVO,3,200,0.009624257,,Repassar,CONTRA PEDIDO,TRUE
71450149-1SP13,SP13,71450149-1,4935,1,BRL,"2,991.89",0.05,1000,TRUE,"2,968.87","3,118.39",GUSTAVO,3,200,0.007407227,,Repassar,CONTRA PEDIDO,FALSE
71450149-482SP13,SP13,71450149-482,4936,1,BRL,"3,353.37",0.1,1000,TRUE,"3,317.15","3,664.42",GUSTAVO,3,200,0.007407227,,Repassar,CONTRA PEDIDO,TRUE
71107024-1SP13,SP13,71107024-1,4933,1,BRL,"3,009.32",0.05,1000,TRUE,"3,008.27","3,159.78",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,FALSE
71107024-482SP13,SP13,71107024-482,4934,1,BRL,"3,444.45",0.1,1000,TRUE,"3,429.83","3,788.89",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,TRUE
71107024-1RJ04,RJ04,71107024-1,4933,8,BRL,"3,096.40",0.05,1000,TRUE,"3,095.33","3,251.22",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,FALSE
71107024-482RJ04,RJ04,71107024-482,4934,8,BRL,"3,531.87",0.1,1000,TRUE,"3,516.88","3,885.06",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,TRUE
71107027-1SP13,SP13,71107027-1,5023,1,BRL,"3,447.11",0.1,1000,TRUE,"3,465.90","3,813.81",GUSTAVO,3,200,-0.005765987,,Repassar,CONTRA PEDIDO,FALSE
71107027-482SP13,SP13,71107027-482,5024,1,BRL,"3,810.37",0.15,1000,TRUE,"3,814.18","4,405.00",GUSTAVO,3,200,-0.005765987,,Repassar,CONTRA PEDIDO,TRUE
71450147-1SP13,SP13,71450147-1,5014,1,BRL,"3,328.65",0.1,1000,TRUE,"3,282.64","3,612.15",GUSTAVO,3,200,0.013666856,,Repassar,CONTRA PEDIDO,FALSE
71450147-482SP13,SP13,71450147-482,5015,1,BRL,"3,691.45",0.15,1000,TRUE,"3,630.92","4,193.36",GUSTAVO,3,200,0.013666856,,Repassar,CONTRA PEDIDO,TRUE
71450150-1SP13,SP13,71450150-1,5016,1,BRL,"2,990.85",0.1,1000,TRUE,"3,058.81","3,365.85",GUSTAVO,3,200,-0.022554681,,Repassar,CONTRA PEDIDO,FALSE
71450150-482SP13,SP13,71450150-482,5017,1,BRL,"3,352.33",0.15,1000,TRUE,"3,407.09","3,934.86",GUSTAVO,3,200,-0.022554681,,Repassar,CONTRA PEDIDO,TRUE
71450151-1SP13,SP13,71450151-1,5018,1,BRL,"4,716.36",0.1,1000,TRUE,"4,668.42","5,137.04",GUSTAVO,3,200,0.009919162,,Repassar,CONTRA PEDIDO,FALSE
71450151-201SP13,SP13,71450151-201,5019,1,BRL,"4,887.38",0.15,1000,TRUE,"4,820.33","5,567.01",GUSTAVO,3,200,0.009919162,,Repassar,CONTRA PEDIDO,TRUE
71450151-482SP13,SP13,71450151-482,5020,1,BRL,"5,084.59",0.15,1000,TRUE,"5,016.71","5,793.80",GUSTAVO,3,200,0.009919162,,Repassar,CONTRA PEDIDO,TRUE
71450151-1SP14,SP14,71450151-1,5018,3,BRL,"4,754.64",0.1,1000,TRUE,"4,702.04","5,179.10",GUSTAVO,3,200,0.009848239,,Repassar,CONTRA PEDIDO,FALSE
71450151-201SP14,SP14,71450151-201,5019,3,BRL,"4,981.51",0.15,1000,TRUE,"4,914.06","5,675.26",GUSTAVO,3,200,0.009723929,,Repassar,CONTRA PEDIDO,TRUE
71450151-482SP14,SP14,71450151-482,5020,3,BRL,"5,212.48",0.15,1000,TRUE,"5,144.06","5,940.87",GUSTAVO,3,200,0.009655761,,Repassar,CONTRA PEDIDO,TRUE
71107026-1SP13,SP13,71107026-1,5022,1,BRL,"3,455.72",0.05,1000,TRUE,"3,470.14","3,644.90",GUSTAVO,3,200,-0.004498796,,Repassar,CONTRA PEDIDO,FALSE
71107026-482SP13,SP13,71107026-482,5021,1,BRL,"3,872.19",0.1,1000,TRUE,"3,871.37","4,276.65",GUSTAVO,3,200,-0.004498796,,Repassar,CONTRA PEDIDO,TRUE
71107028-1SP13,SP13,71107028-1,4937,1,BRL,"3,009.32",0.05,1000,TRUE,"3,008.27","3,159.78",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,FALSE
71107028-482SP13,SP13,71107028-482,4938,1,BRL,"3,444.45",0.1,1000,TRUE,"3,429.83","3,788.89",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,TRUE
71107028-1RJ04,RJ04,71107028-1,4937,8,BRL,"3,096.40",0.05,1000,TRUE,"3,095.33","3,251.22",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,FALSE
71107028-482RJ04,RJ04,71107028-482,4938,8,BRL,"3,531.87",0.1,1000,TRUE,"3,516.88","3,885.06",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,TRUE
72500091-1RJ04,RJ04,72500091-1,1943,8,BRL,"2,613.19",0.1,1000,TRUE,"2,349.76","2,585.64",GUSTAVO,3,200,0.111723567,,Repassar,CONTRA PEDIDO,FALSE
72500091-201RJ04,RJ04,72500091-201,1945,8,BRL,"2,791.47",0.15,1000,TRUE,"2,517.10","2,907.01",GUSTAVO,3,200,0.111723567,,Repassar,CONTRA PEDIDO,TRUE
72500091-482RJ04,RJ04,72500091-482,1946,8,BRL,"3,008.71",0.15,1000,TRUE,"2,733.42","3,156.83",GUSTAVO,3,200,0.111723567,,Repassar,CONTRA PEDIDO,TRUE
72500046-1RJ04,RJ04,72500046-1,1942,8,BRL,"2,374.20",0.1,1000,TRUE,"2,135.05","2,349.37",GUSTAVO,3,200,,,#N/A,CONTRA PEDIDO,FALSE
71450145-1SP13,SP13,71450145-1,5007,1,BRL,"2,638.60",0.1,1000,TRUE,"2,510.96","2,763.01",GUSTAVO,3,200,0.050471802,,Repassar,CONTRA PEDIDO,FALSE
71450145-200SP13,SP13,71450145-200,5008,1,BRL,"3,060.43",0.15,1000,TRUE,"2,920.71","3,373.13",GUSTAVO,3,200,0.050471802,,Repassar,CONTRA PEDIDO,TRUE
71450145-482SP13,SP13,71450145-482,5009,1,BRL,"2,998.70",0.15,1000,TRUE,"2,859.25","3,302.15",GUSTAVO,3,200,0.050471802,,Repassar,CONTRA PEDIDO,TRUE
71107020-1RJ04,RJ04,71107020-1,5841,8,BRL,"1,436.54",0.1,1000,TRUE,"1,328.72","1,462.10",GUSTAVO,3,200,0.080772492,,Repassar,CONTRA PEDIDO,FALSE
71450152-1SP13,SP13,71450152-1,4942,1,BRL,"3,156.73",0.1,1000,TRUE,"3,102.37","3,413.79",GUSTAVO,3,200,0.017171348,,Repassar,CONTRA PEDIDO,FALSE
71450152-482SP13,SP13,71450152-482,4943,1,BRL,"3,518.86",0.15,1000,TRUE,"3,450.66","3,985.17",GUSTAVO,3,200,0.017171348,,Repassar,CONTRA PEDIDO,TRUE
71450154-1SP13,SP13,71450154-1,3319,1,BRL,"2,054.83",0.2,1000,TRUE,"1,830.77","2,197.68",GUSTAVO,3,200,0.122000493,,Repassar,CONTRA PEDIDO,FALSE
71450154-200SP13,SP13,71450154-200,3321,1,BRL,"2,474.37",0.25,1000,TRUE,"2,240.52","2,812.58",GUSTAVO,3,200,0.122000493,,Repassar,CONTRA PEDIDO,TRUE
71450154-482SP13,SP13,71450154-482,3325,1,BRL,"2,412.65",0.25,1000,TRUE,"2,179.06","2,735.43",GUSTAVO,3,200,0.122000493,,Repassar,CONTRA PEDIDO,TRUE
71107029-1SP13,SP13,71107029-1,5025,1,BRL,"3,978.98",0.1,1000,TRUE,"3,907.02","4,299.21",GUSTAVO,3,200,0.018065862,,Repassar,CONTRA PEDIDO,FALSE
71107029-200SP13,SP13,71107029-200,5026,1,BRL,"4,492.97",0.15,1000,TRUE,"4,403.32","5,085.40",GUSTAVO,3,200,0.018065862,,Repassar,CONTRA PEDIDO,TRUE
71107029-482SP13,SP13,71107029-482,5027,1,BRL,"4,418.21",0.15,1000,TRUE,"4,328.88","4,999.43",GUSTAVO,3,200,0.018065862,,Repassar,CONTRA PEDIDO,TRUE
71107030-1SP13,SP13,71107030-1,5028,1,BRL,"4,848.95",0.1,1000,TRUE,"4,698.74","5,170.41",GUSTAVO,3,200,0.03161106,,Repassar,CONTRA PEDIDO,FALSE
71107030-200SP13,SP13,71107030-200,5029,1,BRL,"5,363.66",0.15,1000,TRUE,"5,192.37","5,996.67",GUSTAVO,3,200,0.03161106,,Repassar,CONTRA PEDIDO,TRUE
71107030-482SP13,SP13,71107030-482,5030,1,BRL,"5,289.30",0.15,1000,TRUE,"5,118.32","5,911.16",GUSTAVO,3,200,0.03161106,,Repassar,CONTRA PEDIDO,TRUE
71450153-1SP13,SP13,71450153-1,5031,1,BRL,"2,572.14",0.1,1000,TRUE,"2,599.27","2,860.18",GUSTAVO,3,200,-0.010780242,,Repassar,CONTRA PEDIDO,FALSE
71450153-200SP13,SP13,71450153-200,5032,1,BRL,"2,993.70",0.15,1000,TRUE,"3,009.02","3,475.12",GUSTAVO,3,200,-0.010780242,,Repassar,CONTRA PEDIDO,TRUE
71450153-482SP13,SP13,71450153-482,5033,1,BRL,"2,931.98",0.15,1000,TRUE,"2,947.55","3,404.13",GUSTAVO,3,200,-0.010780242,,Repassar,CONTRA PEDIDO,TRUE
72500092-1RJ04,RJ04,72500092-1,1949,8,BRL,"2,251.95",0.15,1000,TRUE,"1,982.96","2,281.20",GUSTAVO,3,200,0.135256505,,Repassar,CONTRA PEDIDO,FALSE
72500092-201RJ04,RJ04,72500092-201,1951,8,BRL,"2,413.33",0.2,1000,TRUE,"2,134.88","2,572.77",GUSTAVO,3,200,0.135256505,,Repassar,CONTRA PEDIDO,TRUE
72500092-482RJ04,RJ04,72500092-482,1953,8,BRL,"2,610.54",0.2,1000,TRUE,"2,331.25","2,809.42",GUSTAVO,3,200,0.135256505,,Repassar,CONTRA PEDIDO,TRUE
72500092-1SP13,SP13,72500092-1,1949,1,BRL,"2,339.03",0.15,1000,TRUE,"2,070.02","2,381.34",GUSTAVO,3,200,0.129568492,,Repassar,CONTRA PEDIDO,FALSE
72500092-201SP13,SP13,72500092-201,1951,1,BRL,"2,500.75",0.2,1000,TRUE,"2,221.93","2,677.68",GUSTAVO,3,200,0.129568492,,Repassar,CONTRA PEDIDO,TRUE
72500092-482SP13,SP13,72500092-482,1953,1,BRL,"2,697.96",0.2,1000,TRUE,"2,418.30","2,914.33",GUSTAVO,3,200,0.129568492,,Repassar,CONTRA PEDIDO,TRUE
71450155-1SP13,SP13,71450155-1,4939,1,BRL,"3,009.32",0.1,1000,TRUE,"3,008.27","3,310.25",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,FALSE
71450155-200SP13,SP13,71450155-200,4940,1,BRL,"3,432.59",0.15,1000,TRUE,"3,418.02","3,947.48",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,TRUE
71450155-482SP13,SP13,71450155-482,4941,1,BRL,"3,370.87",0.15,1000,TRUE,"3,356.56","3,876.50",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,TRUE
71450156-1SP13,SP13,71450156-1,5034,1,BRL,"4,522.42",0.1,1000,TRUE,"4,453.56","4,900.62",GUSTAVO,3,200,0.01510923,,Repassar,CONTRA PEDIDO,FALSE
71450156-200SP13,SP13,71450156-200,5035,1,BRL,"4,951.62",0.15,1000,TRUE,"4,863.31","5,616.65",GUSTAVO,3,200,0.01510923,,Repassar,CONTRA PEDIDO,TRUE
71450156-482SP13,SP13,71450156-482,5036,1,BRL,"4,889.89",0.15,1000,TRUE,"4,801.85","5,545.66",GUSTAVO,3,200,0.01510923,,Repassar,CONTRA PEDIDO,TRUE
71450157-1SP13,SP13,71450157-1,5037,1,BRL,"3,260.03",0.1,1000,TRUE,"3,268.69","3,596.80",GUSTAVO,3,200,-0.002992737,,Repassar,CONTRA PEDIDO,FALSE
71450157-200SP13,SP13,71450157-200,5038,1,BRL,"3,684.29",0.15,1000,TRUE,"3,678.44","4,248.23",GUSTAVO,3,200,-0.002992737,,Repassar,CONTRA PEDIDO,TRUE
71450157-482SP13,SP13,71450157-482,5039,1,BRL,"3,622.57",0.15,1000,TRUE,"3,616.98","4,177.25",GUSTAVO,3,200,-0.002992737,,Repassar,CONTRA PEDIDO,TRUE
73440006-1SP13,SP13,73440006-1,#N/A,1,USD,"2,962.63",0.2,1000,TRUE,"2,877.60","3,454.32",GUSTAVO,3,200,0.029190559,,Repassar,CONTRA PEDIDO,FALSE
73440006-200SP13,SP13,73440006-200,#N/A,1,USD,"3,104.44",0.25,1000,TRUE,"3,008.10","3,776.14",GUSTAVO,3,200,0.029190559,,Repassar,CONTRA PEDIDO,TRUE
73440006-482SP13,SP13,73440006-482,#N/A,1,USD,"3,084.91",0.25,1000,TRUE,"2,988.52","3,751.57",GUSTAVO,3,200,0.029190559,,Repassar,CONTRA PEDIDO,TRUE
71107031-1 SP13,SP13,71107031-1 ,#N/A,1,BRL,"2,714.51",0.15,1000,TRUE,"2,713.57","3,121.69",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,FALSE
71107031-200SP13,SP13,71107031-200,#N/A,1,BRL,"3,197.22",0.2,1000,TRUE,"3,183.66","3,836.67",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,TRUE
71107031-482SP13,SP13,71107031-482,#N/A,1,BRL,"3,126.41",0.2,1000,TRUE,"3,113.14","3,751.69",GUSTAVO,3,200,0,,Repassar,CONTRA PEDIDO,TRUE
71450060-1SP13,SP13,71450060-1,5997,1,BRL,"3,992.11",0.15,1000,TRUE,"3,987.07","4,586.71",GUSTAVO,3,200,0.000919476,,Repassar,CONTRA PEDIDO,FALSE
71450060-482SP13,SP13,71450060-482,5995,1,BRL,"4,357.51",0.2,1000,TRUE,"4,335.35","5,224.59",GUSTAVO,3,200,0.000919476,,Repassar,CONTRA PEDIDO,TRUE
71450060-40SP13,SP13,71450060-40,5996,1,BRL,"4,661.64",0.2,1000,TRUE,"4,638.19","5,589.55",GUSTAVO,3,200,0.000919476,,Repassar,CONTRA PEDIDO,TRUE
51010006-1PE03,PE03,51010006-1,210,9,BRL,"2,292.16",0.05,1000,TRUE,"2,287.87","2,402.26",GUILHERME,0,0,0,,ICMS 4% na venda interestadual,REGULAR,FALSE
51010006-1SP12,SP12,51010006-1,210,4,BRL,"1,945.02",0.05,1000,TRUE,"1,870.13","1,963.63",GUILHERME,0,0,0,,ICMS 4% na venda interestadual,REGULAR,FALSE
51010006-1RJ04,RJ04,51010006-1,210,8,BRL,"2,009.86",0.04,1000,TRUE,"1,976.35","2,055.41",GUILHERME,0,0,0,,ICMS 4% na venda interestadual,REGULAR,FALSE
51010004-1SP13,SP13,51010004-1,211,1,BRL,"2,156.96",0.05,1000,TRUE,"2,053.90","2,156.60",GUILHERME,0,0,0,,0,REGULAR,FALSE
51010004-200SP13,SP13,51010004-200,212,1,BRL,"2,586.41",0.3,1000,TRUE,"2,490.53","3,735.80",GUILHERME,0,0,0,,0,REGULAR,TRUE
51010004-482SP13,SP13,51010004-482,216,1,BRL,"2,511.05",0.1,1000,TRUE,"2,379.06","2,735.92",GUILHERME,0,0,0,,0,REGULAR,TRUE
51010004-1SP14,SP14,51010004-1,211,3,BRL,"2,110.74",0.03,1000,TRUE,"2,016.71","2,057.04",GUILHERME,0,0,0,,0,REGULAR,FALSE
51010004-1RJ04,RJ04,51010004-1,211,8,BRL,"2,275.73",0.03,1000,TRUE,"2,195.63","2,261.50",GUILHERME,0,0,0,,0,REGULAR,FALSE
51010004-482RJ04,RJ04,51010004-482,216,8,BRL,"2,613.99",0.15,1000,TRUE,"2,488.58","2,986.30",GUILHERME,0,0,0,,0,REGULAR,TRUE
51010004-482PE03,PE03,51010004-482,216,9,BRL,"2,825.98",0.15,1000,TRUE,"2,741.45","3,234.91",GUILHERME,0,0,0,,0,REGULAR,TRUE
51010004-482BA17,BA17,51010004-482,216,10,BRL,"2,384.50",0.15,1000,TRUE,"2,276.55","2,618.03",GUILHERME,0,0,0,,0,REGULAR,FALSE
54210003-1RS08,RS08,54210003-1,3256,7,BRL,"1,887.86",0.07,1000,TRUE,"1,779.14","1,992.64",GUILHERME,0,0,0,,0,REGULAR,FALSE
54210003-482RS08,RS08,54210003-482,3260,7,BRL,"2,265.91",0.15,1000,TRUE,"2,156.55","2,393.77",GUILHERME,0,0,0,,0,REGULAR,TRUE
54210003-1RS09,RS09,54210003-1,3256,6,BRL,"1,786.67",0.07,1000,TRUE,"1,680.61","1,764.65",GUILHERME,0,0,0,,0,REGULAR,FALSE
59010002-1SP13,SP13,59010002-1,3500,1,BRL,"2,156.96",0.1,1000,TRUE,"2,045.32","2,290.76",GUILHERME,0,0,0,,0,REGULAR,FALSE
59010002-200SP13,SP13,59010002-200,3501,1,BRL,"2,579.17",0.25,1000,TRUE,"2,468.41","3,085.51",GUILHERME,0,0,0,,0,REGULAR,TRUE
59010002-482SP13,SP13,59010002-482,3504,1,BRL,"2,534.65",0.2,1000,TRUE,"2,423.89","3,029.86",GUILHERME,0,0,0,,0,REGULAR,TRUE
59010002-482PE03,PE03,59010002-482,3504,9,BRL,"2,825.98",0.15,1000,TRUE,"2,715.23","3,394.03",GUILHERME,0,0,0,,0,REGULAR,TRUE
57010104-1SP13,SP13,57010104-1,1083,1,BRL,"5,010.24",0.15,1000,TRUE,"5,010.24","5,761.78",GUILHERME,0,0,0,,Disponibilidade ok. Vender por Gru.,REGULAR,FALSE
57010104-1SP14,SP14,57010104-1,1083,3,BRL,"5,352.80",0.15,1000,TRUE,"5,920.48","6,808.55",GUILHERME,0,0,0,,0,REGULAR,FALSE
57010104-200SP13,SP13,57010104-200,1086,1,BRL,"6,065.88",0.3,1000,FALSE,"5,199.11","6,758.84",GUILHERME,0,0,0,,0,REGULAR,TRUE
57010104-482SP13,SP13,57010104-482,1089,1,BRL,"6,100.27",0.2,1000,FALSE,"5,570.19","6,684.23",GUILHERME,0,0,0,,0,REGULAR,TRUE
57010104-482BA17,BA17,57010104-482,1089,10,BRL,"6,425.38",0.2,1000,FALSE,"5,558.61","6,670.33",GUILHERME,0,0,0,,0,REGULAR,TRUE
57010104-482PE03,PE03,57010104-482,1089,9,BRL,"6,441.92",0.2,1000,FALSE,"5,575.15","6,690.18",GUILHERME,0,0,0,,0,REGULAR,TRUE
57010104-482RS08,RS08,57010104-482,1089,7,BRL,"6,339.71",0.2,1000,FALSE,"5,472.94","6,567.52",GUILHERME,0,0,0,,0,REGULAR,TRUE
57010104-1PE03,PE03,57010104-1,1083,9,BRL,"6,227.03",0.15,1000,TRUE,"8,091.07","9,709.28",GUILHERME,0,0,0,,Consultar SuprimeFALSEs,REGULAR,FALSE
57020002-1SP13,SP13,57020002-1,1085,1,BRL,"5,010.27",0.15,1000,TRUE,"5,010.27","5,761.81",GUILHERME,0,0,0,,Disponibilidade ok. Vender por Gru.,REGULAR,FALSE
57020002-482SP13,SP13,57020002-482,1091,1,BRL,"5,508.36",0.2,1000,TRUE,"5,479.76","6,575.71",GUILHERME,0,0,0,,0,REGULAR,TRUE
57020002-482PE03,PE03,57020002-482,1091,9,BRL,"5,148.71",0.25,1000,TRUE,"5,121.98","6,402.48",GUILHERME,0,0,0,,0,REGULAR,TRUE
54020028-1RS08,RS08,54020028-1,5551,7,BRL,"5,009.90",0.15,1000,TRUE,"5,555.70","6,389.06",GUILHERME,0,0,0,,0,CONTRA PEDIDO,FALSE
57010102-1SP12,SP12,57010102-1,2474,4,BRL,"2,036.67",0.09,1000,TRUE,"1,921.39","2,267.24",GUILHERME,0,0,0,,0,REGULAR,FALSE
57010102-1RJ04,RJ04,57010102-1,2474,8,BRL,"2,170.20",0.09,1000,TRUE,"2,047.36","2,272.57",GUILHERME,0,0,0,,0,REGULAR,FALSE
57010102-200SP13,SP13,57010102-200,2475,1,BRL,"2,564.36",0.3,1000,TRUE,"2,442.25","3,174.92",GUILHERME,0,0,0,,0,REGULAR,TRUE
57010102-482SP13,SP13,57010102-482,2483,1,BRL,"2,618.37",0.2,1000,TRUE,"2,493.30","3,041.83",GUILHERME,0,0,0,,0,REGULAR,TRUE
57010102-482BA17,BA17,57010102-482,2483,10,BRL,"2,708.53",0.25,1000,TRUE,"2,581.11","3,226.39",GUILHERME,0,0,0,,0,REGULAR,TRUE
57010102-482PE03,PE03,57010102-482,2483,9,BRL,"2,610.36",0.2,1000,TRUE,"2,140.97","2,676.22",GUILHERME,0,0,0,,0,REGULAR,TRUE
57010102-482RS08,RS08,57010102-482,2483,7,BRL,"2,528.09",0.2,1000,TRUE,"2,400.66","2,880.80",GUILHERME,0,0,0,,0,REGULAR,TRUE
57010102-1RS08,RS08,57010102-1,2474,7,BRL,"2,180.54",0.09,1000,TRUE,"2,057.11","2,242.25",GUILHERME,0,0,0,,0,REGULAR,FALSE
57010102-1SP13,SP13,57010102-1,2474,1,BRL,"2,145.46",0.09,1000,TRUE,"2,024.02","2,327.62",GUILHERME,0,0,,,#N/A,REGULAR,FALSE
54040010-1RS08,RS08,54040010-1,2473,7,BRL,"1,910.12",0.15,1000,FALSE,"1,910.12","2,234.84",GUILHERME,0,0,0,,0,REGULAR,FALSE
54040010-482RS08,RS08,54040010-482,2482,7,BRL,"2,319.69",0.25,1000,FALSE,"2,319.69","2,899.61",GUILHERME,0,0,0,,0,REGULAR,TRUE
54020029-1RS08,RS08,54020029-1,3575,7,BRL,"2,139.29",0.06,1000,TRUE,"2,076.80","2,388.00",GUILHERME,0,0,0,,ICMS de 4% na venda interestadual,REGULAR,FALSE
54020029-1SP13,SP13,54020029-1,3575,1,BRL,"2,277.85",0.08,1000,TRUE,"2,177.99","2,352.23",GUILHERME,0,0,0,,ICMS de 4% na venda interestadual (Zerar o c›digo com ICMS padr?o antes de utilizar este c›digo),REGULAR,FALSE
54020009-482SP13,SP13,54020009-482,3573,1,BRL,"2,591.93",0.2,1000,TRUE,"2,497.71","2,947.29",GUILHERME,0,0,0,,Zerar primeiro este c›digo antes de utilizar o outro (ICMS Padr?o na venda Interestadual),REGULAR,TRUE
54020029-482SP13,SP13,54020029-482,3576,1,BRL,"2,591.93",0.2,1000,TRUE,"2,494.02","2,942.94",GUILHERME,0,0,0,,ICMS de 4% na venda interestadual (Zerar o c›digo com ICMS padr?o antes de utilizar este c›digo),REGULAR,TRUE
54020029-1SP14,SP14,54020029-1,3575,3,BRL,"2,242.42",0.08,1000,TRUE,"2,176.71","2,394.00",GUILHERME,0,0,0,,ICMS de 4% na venda interestadual (Zerar o c›digo com ICMS padr?o antes de utilizar este c›digo),REGULAR,FALSE
54020009-482RS08,RS08,54020009-482,3573,7,BRL,"2,521.62",0.15,1000,TRUE,"2,451.91","2,893.25",GUILHERME,0,0,0,,Zerar primeiro este c›digo antes de utilizar o outro (ICMS Padr?o na venda Interestadual),REGULAR,TRUE
